Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
375769,B006VRQLWM,A2X1TN90B0QMT8,"C. M. Wilson ""Troop Supporter""",0,0,5,1334707200,Better than I thought it would be,"I am a chocoholic trying to watch my calories/fat/carbs and still enjoy life. A friend recommended these bars for breakfast.  I saw the price in the grocery store and thought maybe not. BUT the price with free shipping at Amazon made the cost per bar much more appealing so I decided to give it a try. LOVED IT!! They taste better than most of the other breakfast bars and they have more nutritional value that almost all of the others. For Weight Watchers, they're only 4 Points (PP)which is a good choice for breakfast."
188399,B000F9Z218,ATW6RPXF1SC8H,"Annie BK ""Red Topaz""",2,2,5,1269043200,Full of Flavor,Our family really enjoy the taste of the Ritz Snack Mix.  The packages are the right size for anyone who is watching their calorie intake.  Helpful snack when you crave something crunchy and salty with only 100 calories.
243142,B005K4Q4KG,A3V3UBAWP3FUTP,"C. Grange ""NYCTrain""",1,1,3,1322438400,Chocolately -- but too sweet . . .,"Everyone has their own preferences, I know -- I actually liked the flavor, but my wife tried it and couldn't stand how sweet it was.  To each his/her own, I guess.  But, now that I'VE had a second cup, I tend to agree -- very sweet."
313822,B004JRO1S2,A55PCTJ6NINET,"David K. Watson ""DKW""",0,0,3,1315353600,More like Tangy & Creamy,"Taco Bell has introduced a new line of three ""Bold & Creamy"" sauces. Each of the ""Bold & Creamy"" sauces are based on soybean oil, water, vinegar, buttermilk,  and a few other standard ingredients. Taco Bell Bold & Creamy, Spicy Ranchero Sauce adds tomato to the primary recipe. Unlike the other two, this sauce has no peppers of any kind in its ingredients.<br /><br />The Spicy Ranchero Sauce has no perceptible heat, but the tang of the vinegar is much more noticeable than in the other varieties, especially if you use it as  dipping sauce. As I mentioned in one of my other reviews, I don't care for creamy sauces on my tacos. I did try the Spicy Ranchero Sauce on a couple of Taco Bell tacos, but still would choose one of the traditional red sauces.<br /><br />I made a sort of salad with celery, carrots, BBQ chicken strips, and tortilla strips. I used the Spicy Ranchero Sauce as a dressing and found it a good fit for this set of ingredients that was limited to what I had on hand at the moment. I've also used it as a dip for tortilla chips and vegetables. It occurred to me that it might be good on fish or shrimp tacos. I tried it on a Filet-O-Fish instead of tartar sauce. The fish flavor completely overwhelmed the Spicy Ranchero Sauce. I also tried it in place of seafood cocktail sauce with some cooked shrimp. It did not really add anything interesting to the shrimp.<br /><br />In my kitchen, the Spicy Ranchero Sauce is more likely to find use as a dressing or dipping sauce than a taco sauce.<br /><br />One note: the ""Best if Used By"" date on the bottle I received was a little over two months after I received it. This seems kind of short to me for a bottled product that's refrigerated after opening. It may have been an older lot, but it's something to keep in mind if you're thinking of ordering in bulk or taking advantage of a sale."
461157,B0002NVKZ4,A1MM2DBN95S888,HotMama,0,0,4,1325116800,dried porcini mushrooms,They were as advertised.  Not the top quality but fine for what I need them for.  I grind them into powder and add to recipes in equal quantities with soy sauce.  Sposed to enhance umami flavor.  Good value for the price.
198670,B002AQL00G,AWOCJZZ6MXRRQ,Gina L Scappaticcio,0,0,5,1313884800,Delicious cookie mix,I have been gluten free for approximately 1-1/2 years and this is the best cookie mix for chocolate chip cookies.  My children even love it and they are not gluten free.
390347,B000H7GSDY,A3QGWQWVMRMWWV,Sandra from WA,1,1,5,1182816000,Sandra from WA,"If you like cookies, you may have problems stopping at just a couple. These are gluten and wheat free. Great taste and texture."
198363,B000RHXI1O,A1BMPL19MC41XH,Kenneth Leon,3,4,3,1267833600,Angelina's Black Mission Fig Quality,"I have enjoyed eating dried figs all of my life (68 years old). I have grown black mission figs and dried them myself. I decided to try Angelina's 5 pound bag of black mission figs via Amazon.com. While many of the figs in my received package are sweet, soft, and moist, some are quite dry and leathery, having very little taste. At your web site's recommendation, I reported my experience directly to Angelina's contact information, but I received no reponse. I think Angelina should give me 15% credit for my account toward a possible future purchase. Thank you. Ken @ kennethleon@hotmail.com"
163700,B002ZJTX16,A3BR6Y2CT9SY66,P. Eagle,0,0,5,1277164800,Oreo Dipped Delight Bars,These are our favorite indulgence at 100 calories for a sweet fix and energy- they are the best!  Sad to see on Amazon they are no longer available ;-(<br />Quick shipping and they arrived safely!
388092,B0095KATS4,A2Q3DNAFUF9YFX,Fermina Daza,5,5,5,1318118400,Fun,"I first bought these jelly beans in a local store, my boys 9 (8 and 14) had so much fun with it I had to find it again and buy it, this time for my 18 year old niece who chain reads the Harry Potter books (and loves jelly beans). Some of the beans are delicious (lemon drop, cherry, cinnamon, blueberry, toasted marshmallow etc  but I didn't dare to try the unconventional ones...the kids do tell me though they taste exactly as described (sardine, rotten egg, pickle ,sausage, ear wax, earthworm ...)<br /><br />Fun twist on an all time favorite."
498656,B000HDK0DC,A2VHKZST6LMPXH,J. Lin,0,0,5,1238716800,Healthy treats for kids,"If you were to give your kids a treat, why not offer them the healthiest treat possible. I've found these lollipops are very tasty for both adults & children. Being organic, using realy sugar, and gluten free is the best you can get without sacraficing the taste. I would highly recommend this treat to all parents out there.  The 5lbs bag is great for refills out the container dispenser."
162583,B001BCUBZ0,A357VUS0GTFDAF,L. L. Lynn,3,3,5,1320796800,Catstronomical !,"After feeding our 3 outdoor cats ""whatever is cheapest or on-sale cat food"" for a year, we noticed horrible skin problems on two of them.<br />There was also too much puffy orange cat vomit to clean up.<br />I began researching animal food in general and ended up with this product as an affordable, happy medium.<br />Within a month of this diet, their skin problems went away and their coats have a beautiful luster again.<br />Not one incidence of vomit has been seen with this food.<br />They eat less of this food because it is nutritionally dense with no by-products or corn meal.<br />My cats experienced a noticeable turn-around of health since beginning this diet.<br />I am glad to find it as a Subscribe & Save item.<br /><br />{{* *}}"
366448,B000CQIDAG,A3NNOTZUB56O04,Edward Miller,0,1,4,1260921600,Quantity of tea included,"I notice from the labels that the net weight of this is actually lower than the net weight for their organic white tea. This implies somewhat less tea proper per bag, since the mint is also part of the weight. If drinking white tea for the health benefits, this may be important. It would be nice if it was easy to determine the exact amount of tea being bought."
104378,B000YSRK7E,A3VYKXHQDICC6,philo_vance,0,0,4,1220054400,Good snack,"I've tried 2 types of FoodShouldTasteGood chips - the Multigrain and these. I must say, I'm impressed with both. Most snack foods go out of their way to hit you over the head with their flavors. Not so here. The tastes are subtle and interesting. Gourmet snacks, if you like.<br /><br />In character and consistency, I think the best way way to describe these is to say that they are mid way between a regular corn Tortilla chip and a Wheat Thins cracker (though there is, in fact, no wheat in the ingredients). Lightly salted with just a hint of Olive and Garlic. Very tasty and very snack-able.<br /><br />The one-ounce bags, though they may at first glance seem packaging intensive, are a good idea. If you had a big bag of these in front of you, it would take significant will power to stop after just one ounce. The small bags are a crutch for those of us who lack self-control.<br /><br />Another plus: the bag proclaims in bold type, ""No Trans Fat, No Cholesterol, No Preservatives, No GMO (Genetically Modified Organism) Ingredients, No Artificial Colors and No Artificial Flavors"". 10% of your daily fiber and just 3% of your sodium too! I had them with a cold beer and felt like I was eating an oxymoron.<br /><br />These are a delicious but natural snack. Well worth the 140 calories they cost. But a few words must be devoted to their monetary price. For about 18 bucks you'll get 24 ounces of these - about 75 cents per ounce. Last week, I bought a 17.5 ounce bag of Ruffles for $3.49 - about 20 cents per ounce. That's quite a differential. Whether you're willing to shell out the extra cash for a non-essential snack will depend on your tastes, your priorities and your pocketbook."
276785,B000EPMP1S,A3TR1UFZ1CX5ND,"B. KELLEY ""B. K.""",2,2,5,1266451200,The positive reviews are right... these are pretty good noodles.,"I saw these on sale. Obtained for less than two-fifty per box.  6 of them.  Just ate the first.<br />Was leery as I smashed the compressed soft noodles and broke them apart with my hands for prep.<br />Cut open the sauce, dumped it on top, did not mix.  Microwaved for 2 minutes on high as instructed.<br />Took it out immediately, stirred it up, let it sit for a couple minutes.  It's good.  It's not pad thai<br />from the above average thai place for [...], but you gotta remember that this is a non-perishable<br />shelf item.  In the same genre as a canned good of sorts.  For that genre, this is an excellent food.<br />No fridge, no freezer needed, just find a microwave and your good.  Not sure of shelf life, but I imagine<br />many months if not years.  I will buy more.  This is something I could eat once a week if need be.  Serving size is good for a normal adult.  Less than 1/2 what I normally get at a thai place for serving, but this meal isn't for times where you are looking to score some quality leftovers.  It's quick, convenient, storage friendly, and quite good when it comes to quality and taste."
151417,B001EO5PQK,A14WIE9U3JSKHB,Tumbleweed,4,4,4,1174348800,Lovely gift item!,This makes a lovely gift.  Everything is well packaged and looks expensive.  The teas are of good variety and well packaged to insure freshness.  Recommend!
495588,B000ER3DTE,AKYPSE51RPV23,"Kelly M. Mann ""Gizmo Girl""",0,1,5,1322611200,The perfect size for a side veggie,"I really like the glass jars.  As an urban teacher, we use the jars for art classes, but even if we didn't they're more earth friendly than the plastic tubs or bags that other foods come in.  My son LOVES the earth's best carrots.  They're tasty without any of the extras.  I also like the size of the jar.  It's just right to use for two nights of veggie sides."
160047,B000RHXL3O,A3IW5OXRF44SWH,"A. Feltner ""tonyer62""",0,0,1,1198454400,A Little over-priced,"After I ordered the Sesame Seeds, I found Sesame seeds at a local oriental food store and saved almost $9.00 for same amount."
239232,B005NYXE8S,A2CL818RN52NWN,stewart  L,25,32,5,1133395200,"Great 60s gift basket,for anyone who grew up in the sixties.","This gift basket will bring you back to the sixties..If you remember the sixties,you will just love the assortment of genuine candies,from this era in time...This decade gift basket will make an excellent gift,for the holidays...I highly recommend this for the holidays..."
459704,B002CJASQ8,A1GXS5Z0IUPUGX,athas17,3,3,1,1298246400,Page is not marked correctly,"The title and the picture say Savory Shreds, which is the only one my cats will eat. However, below that it says it is actually Pate, which my cats won't eat. I'm not going to order it and have it be wrong."
450343,B0012BUR6S,ABMSXYKU0XPC,BusyMomOf2,0,0,5,1285372800,Wonderfully refreshing drink,I am hooked.  This is a great way to get more fluids into my day without making it seem like a chore.  This powder tastes great without any additional sweeteners.  It is just what I have been looking for.  Also try the Blueberry version.  Delicious!
85855,B006HYJM66,A5F5G1ODUPVRK,M. Bouthot,7,14,2,1329264000,Unimpressed,"My husband was really excited about these things. He read about them in a magazine over a year ago before they were available for purchase, and decided to buy them for me as a gift (now that they're available), to replace the two ice cubes I dump in my coffee every morning to make it ""chuggable"". Um, I'm not impressed. My coffee remained too hot to drink initially (just as it would be WITHOUT them in it), and was cold within one hour (again, JUST like it would be WITHOUT them in it). In fact, the only thing different about my coffee with these little Joulies in it is there was a LOT less room in my cup for actual coffee because they're quite large and you need several in your cup. Maybe they're more geared for those who enjoy their coffee in travel mugs? And because I cannot speak to this I thought one star would be inappropriate.<br /><br />I will of course lie and tell my husband they're miraculous and wonderful. But secretly I wish he'd saved the $50 because my ice cubes have been working just fine for years and are what I'll continue to use when he's not around.<br /><br />**Update**<br />I just realized these things cost him $60 and decided to return them!"
149864,B00018CX56,A2ULQ7W1M7LZRV,"R. Skinner ""Something different cook""",1,1,5,1204329600,Unusual but very good.,I bought this around Christmas to make a pie. It was very good.  Everyone really liked it and were surprised that it was made with green tomatoes.  It just taste like a good mince meat.
198419,B000FVBYCW,A15QRUAQB1QWVD,1969GTO,0,0,5,1331510400,Excellent,the tea is very good with honey and I have seen a difference. I have lost 3lbs since taking it.
46476,B002GJ9JWS,A1LI6PZVFFG75X,Jessica,0,0,5,1329868800,AMAZING!!,I heard about this from a friend to help save points on Weight Watchers...I bought it and LOVE it. Really great taste and easy to make and take with you anywhere.
494559,B003G1ZRTY,A1AISNSGXSGF40,"J. S. ""J. S.""",2,3,1,1327190400,eating dirt!,"I don't usually write reviews, but I do read them... So I feel it necessary that you know that this taste nasty!  I chocked one down thinking I had to get use to it.  It does fill you up because it takes so long to chock down and you are drinking water to make it go down faster.  The reviews helped me make this purchase.  PLEASE NOTE that you CAN NOT return this item, so make sure you are ready for the not so wonderful taste....<br /><br />Best of luck."
223379,B002QGK2V8,A9ZYY1RR50BWW,B. Salzer,40,50,1,1256083200,Horrible Smell and Taste,"This is most definitely the worst K-Cup I have ever tasted.  I have had the pleasure of tasting the majority of K-Cup varieties and this by far the worst!!!!  It smells horrible and tastes even worse.  The best way to describe the odor is the burnt aroma that would come from a coffee pot that was left on a burner until all you could smell was the charred remains.  Since when does Burnt = Kahlua?  After brewing this in my office, I was trying to find lysol or air freshner to clear the air.  I feel I need to run vinegar through machine to clear any trace of this bad coffee.  I have 23 more K-Cups out of the box of 24 if anyone wants them for free."
463265,B0016CQST8,A1ILGH7RH8Y9CP,Sheila Smiles,2,2,5,1272326400,"Yum, yum, yum",Tasty and healthy-easy to open container complete with sauce packet and a spork (the sauce really adds a great flavor boost).  I love the fact that it is full of fiber.
330025,B002QWHJOU,A4SCR2I3HAKOU,Bentley,1,1,4,1326499200,favorite treat!,"Bentley LOVES Greenies!  He has a lot of tartar and he is only 2 1/2 so we use them hoping it helps.  He gets one every night if he has finished all his food.  He will go to the closet and cry if I forget.  All I have to say is ""puppy crack""  and he goes crazy for it!  It seems to be helping, but I can't really tell but we will continue using it always.  I priced them several places and Amazon was the best deal."
40082,B001E50X66,ALUCXTMHIV6MW,"Carole W. Saucier ""Reptileszz""",3,3,2,1312156800,Dried out little rocks for the most part,These prunes were not what I was expecting from Sun Maid. When I buy them locally they are plump an as juicy as a dried fruit can be. These came in a 4 pack and most of them were dried up little hard nuggets. Not very good at all. Will go back to buying them locally I guess.
80251,B004342XH2,A3OXRFCJI67IMN,Bold Consumer,4,5,5,1307750400,"Tastes Good, Especially For Those Who Like Milk Chocolate","I prefer dark chocolate, but this has a good taste. I'm happy with it, even though it is milk chocolate."
471206,B0000CF90P,A29MN25UBUTVDJ,Carl D. Millholland,19,22,2,1198886400,Not very well made,"The lids for these egg coddlers are poorly made. Its difficult to get them on and off when they're cold, and when they're hot its even trickier. We've only used them a few times, but I suspect that after a few more times the lids will become useless. On the plus side, you can easily put two eggs in one coddler."
311163,B003CK0WLM,A3LQS08K2OBI5Z,J. Lim,1,1,5,1298332800,Tastes exactly like regular Stash Green Tea,"I was worried this was going to taste ""less"" than green coffee, or have some weird after taste or some other sort of nonsense, much like Caffeine Free soda or Diet Soda, etc., would, but this tastes basically like the regular Stash Green Tea, but decaf (We buy it for the pregnant ladies at work) and organic! This is USEFUL information for those who were afraid to jump the gun on decaf green tea - this particular brand is good!"
236596,B008YA1NWC,AXYZEE4GQ7SGW,Donna Travis,0,0,5,1308268800,A favorite coffee!,"I love this coffee and so does my family.  Coconut is a favorite flavor of mine.  If you like coconut AND coffee, then this flavor is for you.  Yesterday I made it over ice to make an iced coffee and it was fabulous."
285312,B000H48FX8,A2MQQN4E5LGNK,"Jeanine M. Cardelli ""Love my dog""",2,2,5,1261612800,Needed for my pet's health,I am glad that this canine version of Sam-E is available at such a good price. The fact that it is delivered so promptly to my home allows me to order only when we are running low. My dog has benefited by the use of the product.
497629,B000HDK0D2,A17KNP1347GV5D,Jinna,7,11,3,1183420800,Great Tasting Lollipops,These are great lollipops but very expensive for the amount you receive.  It is a much better deal to order the 5 lb. bag.
436551,B000CQ01JW,A1DXPVASYA5U2Y,Renee Gleason,5,6,5,1156896000,Food you can feel good about,"This is the only brand of boxed macaroni and cheese that I will serve to my five year old and this is the only one she will eat. First of all, the ingredient list speaks for itself. It's made from only a small handful of all natural ingredients (none of those obscure, unpronounceable ingredients!) and you can feel good about giving it to your children (and to yourself as well!). Not only is it a much healthier choice than most other boxed mac and cheese dinners, but it tastes great, too! Perfectly cheesy and delicious. Our little girl just loves it and so do we! It's not too difficult to prepare either and it's one of those last minute, throw-togethers on busy days that you can count on. Stock your pantry shelf with Annie's..you won't be sorry."
332599,B003GS5FMQ,A29NV3DTW63GGR,"tea drinker ""Igor S""",0,0,3,1331251200,gives me heartburn,"I love nuts and almonds among my favorites. When I saw the description of Sahale almonds I was so excited to try it. All the ingredients looked just delicious so I've got a subscription on it. Unfortunately now, when I got my first batch of them and tried, I have to cancel it. Every time I eat them I have a heartburn. Not sure what exactly causes it because I'm fine with pure almonds, sea salt (at least with the one I have at home), honey, cranberries, no known food allergies. It might be salt/nuts/cranberries combination that causes it, not sure."
174997,B000B7QMRW,A2DLILHIM9JJWW,J. Dorsey,1,1,5,1259539200,Amazing!!,The other people who reviewed this oil were right!! It is very high quality!! If you like your toothpicks to be really hot then this is the stuff. The taste of this oil is absolutely amazing!!!
326369,B001SBD3RM,A1A7977716YE3V,Mike from Charlotte,0,0,5,1271808000,"Addictive, perks up dull dishes, not just for Indian food","Simple ingredients combine for a mouth-watering, spicy condiment that I keep finding more and more excuses to use.<br /><br />This is not just for Indian food. In fact, I don't eat a lot of Indian food. But I find myself putting it on pasta, Mexican dishes, salads, stir fries, fried rice, pizza, anything with tofu, vegetables, omelettes, etc.<br /><br />I'm a vegetarian these days, but I literally salivate remembering what it tasted like on a turkey sub. Luckily for me, this condiment also makes it easier to remain a vegetarian.<br /><br />The ingredients are simple -- Chile Peppers, Canola Oil, Salt, Ginger, Mustard, Fenugreek, Spices, Acetic Acid, Citric Acid -- but the blend is perfect. The heat isn't overbearing and there's no unwanted sugary taste, which ruins so many relishes for me.<br /><br />Everyone's tastes are different, but you should give it a try.<br /><br />I'm so happy I've found Patak's Chile Relish."
493612,B003O3P9EC,A13ALPQNE5QPUN,"Sharon L. Brooker ""phlebotech""",1,1,5,1307318400,It is delicious,I was raise in Florida where they sells guava jelly and I love it when I moved to Ohio and was surprised that they don't sell guava jelly so I have been ordering guava jelly ever since and I love it. Amazon is the only place that I can order online when I runs out of guava jelly and I will continue to order it as long as I lives.
470117,B004HBP0HG,A2VJ44J2L8F25X,moonlady,0,0,5,1334188800,YUM!,Let me put it this way ... they are all gone!  Guess I shouldn't have shared! See more in my future!  =)
82749,B005ATIDNC,A2TNOL4SR0U08R,Accidental Tourist,2,3,5,1326412800,Tulsi Tea,"This herbal tea has a mild, pleasant flavor that is easy to like (hard to describe, however).  Apparently some folks recommend this as a ""pick-me-up"" for people who don't like coffee.  I can't speak to that per se, but it suits my wife and me to a T."
495473,B003ULDYRW,AUIY1SHAMEFYQ,akrobert,0,0,4,1337558400,Good plain rooibos.,This is a good plain rooibos.  I use it for drinking and cooking.  I finished off the three boxes in less than a month.  All of the Numi teas I have had are good and strong.
256815,B003G52BN0,A3CVOWPTIOSR2O,MrWonderfull,0,0,5,1345420800,Great Taste.To bad only for short time.,"I heard about this coffee late.  It is a Special Edition flavor of Green Mountain, that only comes out in the spring till it's gone.  I think it would have been even better with a more bold say medimum roast versus the light roast they use.<br /><br />If you like coconut it adds an unusual and different taste to coffee.  I would never have thought of coconut as a flavor for coffee but it is actually very good."
375714,B000F4GQ22,A6BL422N584T,OCK Products,0,0,2,1322438400,I love the product but hate the metal,"Item again was badly packaged!! Several cans had dents on them!! As if Bisphenol A used in the coating of the inner lining of the can is not bad enough, i have to deal with the release of metal into the fruit juice from the dents!! I"
75316,B0009X2A60,AAIHULRTSL157,"Debbie Hund ""Southern Granny & Crazy Cat Lady""",1,2,3,1316390400,We had a problem with this,"We had a problem with this cat food. All of my cats but one developed loose stools on this cat food. It took me several bags of cat food to figure out that it was this cat food that was causing the problem because it did not kick in right off the bat. I had been mixing this with their old dry food and I was supplementing with canned food during the transition, so it took a bit to narrow down this new food as the source. The smaller cats developed the diarrhea before the larger cats did. I believe there is just a bit too much fiber in this formulation or perhaps it is the berries in the ingredients that trigger the loose stools. I would not have a problem mixing this with Iams or Science Diet if I could figure out the threshold where the loose stools starts. For now, I'm just going to stick to supplementing with canned food, which has almost no filler in it. On a final note, the cats were not thrilled with this. They would eat it but would go for any other food in the house before they would eat this, if given a choice."
368426,B000GZW9YY,A3UXGVW0PCYTPW,jeun,1,1,5,1297036800,pao,"Walmart and other stores quit selling it. Now I have some and it is less expensive than the store. Real oriental taste, better than a restaurant."
473909,B000FPDYRQ,A3KTCJK2D0DQGU,L. Aylesworth,3,3,5,1235088000,Gluten free Dreams,"5 year old daughter with Celiac disease loves these, and I love the ease of baking them.  In my opinion,  the best  GF sugar cookies available."
240732,B0002568VI,A2GCNU2XB1Z2GQ,"Over-Worked Volunteer ""Mary""",0,0,5,1313107200,Wow!,My dog loves these. She's 11 years old and had to have 2 back teeth remove so she has trouble chewing bones but these she can chew and eat with no trouble.
230252,B00004RYGX,A2A6NH6DPE0VXR,"Jim ""Pimmy""",0,0,4,1066089600,Wacky and original,"Beetlejuice is Tim Burton's 2nd film after Pee Wee's Big Adventure and it's his most popular next to Batman. A lot of films such as Monkey Bone have tried to copy it's strange originality and have failed. It wasn't the best reviewed movie when it came out but that's because critics most likely didn't know what to think about it.<p>  It has fun effects, a wacky and energetic performance by Michael Keaton and an original plot. After all these years there's still nothing quite like Beetle Juice. I mean what other movie has giant sand worms that eat dead people ?"
172090,B000MQ60LK,A1T3T8I0XA0AEK,"Angela Briggs ""Angiebaby""",0,0,5,1294099200,Twinings pulled off a miracle!,"I'm a devout non-green tea drinker. Or I was. Twinings Green Tea with Pineapple and Grapefruit converted me to a devout green tea drinker, but only of this brand and flavor! The green tea has a hint of pineapple flavor and finishes on a lovely grapefruit note. The flavors are not overpowering, but definitely discernable. It is refreshing and leaves me looking forward to my next glass."
161510,B000NMDW4Q,A186J0MIIV3QC1,T. Ritchie,0,0,5,1313798400,yum,"yum I haven't had these for years, they were actually fresh and not old blow pops like some I have bought before. good price too"
151849,B001EO5TRK,A3GJR19RIGQGF8,"Bay Area Mom ""Bay Area Mom""",3,3,5,1173571200,excellent oatmeal,Great oatmeal.  Had been getting this at Trader Joes but they don't seem to have it any more.  Glad to find it on Amazon.
141006,B004DBS2TI,A2NPOQXJDJVN0W,Joe R,0,0,5,1340323200,Awesome coffee flavored,My family has owned a Keurig for about 6 or 7 months now and we have been buying this specific k cups since then. They have a very good flavor. It is also a plus that they are decaf.<br /><br />I would recommend this product  for anyone who loves coffee.
407049,B000G6TNS8,ALI2S9GF1ILZP,Roxtar,0,0,4,1345852800,long lasting burn,"Reviews for hot sauces are hard to write. what's intolerable for one person is relatively mild for another. With this sauce, it really depends on what you add it to. Things with a lot of fat in them don't see the same ZOMG HOT HOT HOT as things that are low in fat. Example: 2 drops in a can of tomato soup is more than adequate whereas 10 drops in a can of firehouse chili isn't what i'd call ""too hot"". What I can say, is that the burn stays with you. My lips are still tingling 15 minutes after finishing eating my chili. This sauce is good for adding heat, but make sure you do so incrementally, tasting along the way. Flavor is lacking in my opinion, so I normally use something milder but with more of a chili pepper flavor when cooking, then use this sauce to boost the ""burn"" factor."
218006,B000GZSDSA,A1OD3F3VNIGGV6,"Oscar Osorio ""Heather""",0,0,5,1206662400,love em!!!,my daughter is 11 months.  she loves them!!! i couldnt live without them now!  no mess!  great snack!
7912,B00166D8TW,A1ZWZFD0YEM2WK,Kynn,1,1,5,1328572800,This is a great alternative to whey,"I've been a fan of HnF's egg protein for a while now as whey bloats me and gives me indigestion (that being said, the ONLY whey I've found that doesn't bother my stomach at all is <a href=""http://www.amazon.com/gp/product/B004BOTGTM"">Optimum Nutrition 100% Platinum Hydro Whey Turbo Chocolate 1.75 Protein</a>).<br /><br />The chocolate tastes pretty good with water (although I don't really care about taste), and is actually pretty darn good with rice milk. It also tastes good in smoothies (I use frozen bananas and rice milk).<br /><br />Only downside is you may get gas initially and you're going to smell things that no human should smell. This passes pretty quickly (huhuh) though.<br /><br />Oh and don't buy the vanilla flavored powder because it tastes like soap. I use it in smoothies and it lends a little vanilla flavor but it's still not very good."
434330,B003Z6ZGZU,A2RALCWQN9S36X,elizabeth,1,1,5,1320364800,Pumpkin Spice,"As a rule I don't care for flavored coffee, but this really is good.  It really tastes like pumpkin and spice.  You think fall when you drink it.  Because this one is so good, I'll try other Green Mountain flavored coffees."
119676,B004770O08,AMUVSXDKAF9MA,BK,1,4,2,1325203200,gross,Would not purchase again.  Very artificial vanilla taste.  Not as good as the vanilla coffee at my local shop.  I'll go there if I want flavored coffee!
12675,B000FKL0EU,A1CMGZ3E88VC6Q,William D. Vinson,0,1,5,1273190400,Many Thanks,"Thanks for sending them.  The students and faculty at Davidson College in the Music Dept. will enjoy them.<br /><br />Bill Vinson<br />Davidson, NC"
503422,B0052MTNN6,A3SYTEMUMKIBZ5,Alex,0,0,5,1339891200,A LOT of seeds!,"Wow, this bucket contains a ton of wheatgrass seeds. It will probably last us a year. We sprout our own and grow in our garage under a light system. I had to have my husband break open the container for me, but now it is easy to open and close. I would recommend this and will buy again."
289333,B0015DQG7W,AIR02R7NKZJIV,Jeffrey Chu,1,1,5,1323302400,Excellent customer service,The first shipment was lost but the vendor is quickly to respond with a new shipment after receiving feedback.  Dustin made the point to explain where anything could happen to the shipment and I agreed with him.  I based my satisfaction on the recovery process.
71094,B004IN7CJ2,A2OYGTISD5WFN6,"M. Christian ""Mallard""",0,0,5,1315008000,"""Good"" In All Respects","Good service as shipment arrived shortly after ordering.  Good product, much more healthy for cats than most of the readily available foods.  And our cats really like this food."
144613,B002AYAMIE,A1DO0GV8JCTUEM,namaste,0,0,5,1335657600,Great,Everything was just great. The food arrived as stated. I will order form here again..My dogs loves ZiwiPeak. Great customer service.  Thanks
131050,B0006B4IH4,A1P8QFF2PL3NOW,Angilan,0,0,5,1258502400,Delicious!,"It is so hard to find plain Ponzu! Many places have Ponzu Sauce, but very few have plain Ponzu.<br /><br />I was very pleased with this Ponzu- it adds a great citrus-y flavor to recipes. Order several so you're not without."
52153,B001M23W3M,A2I6DISKM0YKM8,Just a Mom with her thoughts,3,5,5,1308182400,So delicious and good for you,"I started eating healthy about a year ago which includes eating a nutritious breakfast every day. I was very excited to try the new Post Great Grains Cereals, especially after seeing the television commercial comparison between Post Great Grains and other cereals. The difference really is in the grain. Post Great Grains looks like it was just picked fresh from the field. And the taste is absolutely wonderful. It's not cardboard-y tasting at all; the flavor is delicious and just the right combination of ingredients. Of the two boxes I received, the Post Great Grains Raisins, Dates & Pecans is definitely my favorite but that's probably because I love raisins. :) Do yourself a favor and try Post Great Grains. You'll be amazed at the difference in the grain!"
22746,B000WEOSKC,A405A608KK4LN,"Jenraider72 ""Jen""",0,0,2,1340323200,I really wanted it to work...,"So I had a big problem this season with rabbits eating my Hostas,lilies and other plants. It was getting so bad, that I figured I'd spend the money and try one of these sprays knowing that the reviews for pretty much all of them seem to be split.  I figured I had nothing to lose.  So I applied as per the labels instructions.  I did not have any issue with the spray damaging any of my flowers or plants and it did seem to work initially.  I had almost a week with no new damage. There was also no rain of any note that may have washed it away.  I don't think the rain since has washed it away either though, as I can see a residue on some of the leaves on some plants that were sprayed and left high up in a place where rabbits couldn't get to them.  Unfortunately, the happiness was short-lived. Again I was coming home to check on my plants and finding more bitten off leaves and decapitated lilies. I stopped checking before leaving for work because it would put me in such a bad mood every time I'd see more ""victims"".<br /> I just hate spending almost $20.00 for something (I was so desperate that I paid the extra 3.99 for 1 day even though I am a prime member) that in the end did not work as it should have. I just planted replacement bulbs for the 22 of 25 lilies that were beheaded and now I am here looking for a different kind of rabbit/small animal repellent. It's difficult to choose, as again it seems many products work for some and not for others. It looks like I was just one of the unlucky ones with this product and I'll try something else and see what happens.  Good luck to you all.  I hope you have more success than I did whether you try this product or a different one."
